age,gender,education,smoking,alcohol,internet_usage,village_town,music,Ambient,Fusion Beat,Fusion Hardcore,Metal,Jazz,Rock,World & Electronic Music,Punk,Folk,Traditional Music,Indie,"Blues, Soul & Country",Classical,"Comedy, Literature & Cultural Narratives",Pop,Rap
21.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.7272727272727273,1.857142857142857,2.111111111111111,1.0,1.8333333333333333,1.5384615384615383,1.857142857142857,1.0,1.0,1.4,1.6666666666666663,1.0,1.0,2.25,1.0,3.0
22.0,female,secondary school,current smoker,drink a lot,few hours a day,city,5.0,3.454545454545454,2.761904761904762,4.0,3.0,2.833333333333333,3.230769230769231,3.5,3.666666666666667,2.0,3.5,3.533333333333333,1.7272727272727273,1.0,3.25,2.555555555555556,3.0
22.0,male,college/bachelor degree,never smoked,drink a lot,few hours a day,city,3.0,2.818181818181818,3.19047619047619,3.333333333333333,2.0,4.0,3.076923076923077,3.571428571428571,1.5,3.1666666666666665,2.8000000000000003,3.2666666666666666,2.090909090909091,2.5,3.375,2.888888888888889,4.0
22.0,male,college/bachelor degree,tried smoking,social drinker,most of the day,city,5.0,3.454545454545454,3.1428571428571423,1.1111111111111112,1.0,3.666666666666667,3.5384615384615383,2.7857142857142856,1.1666666666666667,1.1666666666666667,4.1,3.066666666666667,1.9090909090909087,2.0,3.25,3.6666666666666665,3.5
28.0,female,masters degree,current smoker,drink a lot,most of the day,city,5.0,2.363636363636364,3.619047619047618,3.0,1.0,3.1666666666666665,2.7692307692307696,3.928571428571429,1.5,3.1666666666666665,3.3,2.466666666666667,3.5454545454545454,2.0,3.375,4.555555555555555,3.0
21.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,2.363636363636364,3.095238095238095,3.555555555555556,3.0,3.8333333333333335,3.7692307692307696,2.8571428571428568,1.3333333333333337,3.0,2.6,3.533333333333333,3.0,2.5,3.0,3.0,3.0
21.0,male,college/bachelor degree,never smoked,never,few hours a day,village,5.0,3.3636363636363638,3.1428571428571423,4.666666666666666,4.0,2.5,2.6923076923076925,3.7857142857142856,2.5,3.333333333333333,3.3000000000000003,3.3999999999999995,3.636363636363636,2.5,5.0,3.333333333333333,3.0
17.0,female,primary school,former smoker,drink a lot,few hours a day,city,5.0,1.7272727272727273,2.095238095238095,2.6666666666666665,4.0,1.1666666666666667,3.153846153846154,2.571428571428571,4.5,1.1666666666666667,1.8000000000000005,2.466666666666667,1.3636363636363638,1.0,2.625,2.0,2.5
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,3.727272727272727,3.238095238095238,1.3333333333333333,1.0,1.5,1.6153846153846154,2.2857142857142856,1.5,1.5,3.6,1.6,1.7272727272727275,2.0,3.375,2.888888888888889,4.0
17.0,female,primary school,current smoker,social drinker,few hours a day,village,5.0,3.636363636363636,1.380952380952381,2.888888888888889,5.0,1.0,4.384615384615385,1.4285714285714284,4.333333333333334,1.0,2.8,3.2666666666666666,1.0,2.5,2.875,1.0,1.0
28.0,male,masters degree,never smoked,drink a lot,few hours a day,city,5.0,3.272727272727273,3.095238095238095,2.2222222222222223,4.0,3.8333333333333335,4.538461538461538,3.0,3.0,2.166666666666667,3.4,3.933333333333333,2.818181818181818,2.5,3.0,3.0,2.0
20.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,4.0,3.727272727272727,3.523809523809524,1.2222222222222223,1.0,3.8333333333333335,1.6923076923076923,2.642857142857143,1.3333333333333337,3.0,4.1000000000000005,2.2,2.7272727272727275,1.5,3.0,3.555555555555556,3.5
19.0,female,secondary school,tried smoking,never,few hours a day,city,5.0,2.636363636363636,3.428571428571429,2.888888888888889,1.0,2.166666666666667,1.6923076923076923,3.071428571428571,1.3333333333333337,3.0,3.3000000000000007,1.933333333333333,2.2727272727272725,2.0,3.0,3.555555555555556,3.5
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,2.818181818181818,2.6666666666666665,1.777777777777778,3.0,2.833333333333333,3.8461538461538463,2.4285714285714284,2.0,2.833333333333333,2.6,3.6,1.727272727272727,3.0,2.625,2.0,2.0
23.0,male,college/bachelor degree,current smoker,never,few hours a day,city,5.0,2.090909090909091,1.809523809523809,1.1111111111111112,1.0,3.666666666666667,2.8461538461538463,2.071428571428572,3.666666666666667,2.833333333333333,2.1,3.466666666666667,1.909090909090909,4.0,2.625,2.555555555555556,2.0
17.0,male,primary school,current smoker,drink a lot,most of the day,village,5.0,3.3636363636363638,1.4285714285714286,2.0,4.0,1.0,2.5384615384615383,1.857142857142857,4.333333333333334,1.0,2.6,1.8,1.0,1.0,3.5,1.0,1.0
20.0,male,primary school,current smoker,drink a lot,few hours a day,city,5.0,1.7272727272727273,3.238095238095238,3.555555555555556,1.0,2.333333333333333,2.5384615384615383,4.142857142857142,1.5,1.5,2.6,2.4666666666666663,2.090909090909091,1.5,3.375,4.0,4.0
19.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,2.7272727272727275,3.428571428571428,2.7777777777777777,2.0,2.333333333333333,4.230769230769231,3.5,3.1666666666666665,2.333333333333333,3.5,3.6,2.909090909090909,2.0,4.0,4.555555555555555,4.0
19.0,male,secondary school,never smoked,never,few hours a day,city,4.0,1.9090909090909087,3.8571428571428568,2.7777777777777777,2.0,3.1666666666666665,3.3076923076923075,3.3571428571428568,4.0,2.333333333333333,2.3,3.0,3.0,2.0,3.375,3.4444444444444446,4.0
19.0,male,secondary school,never smoked,drink a lot,few hours a day,city,5.0,2.5454545454545454,3.904761904761904,3.2222222222222223,3.0,2.5,4.076923076923077,4.428571428571429,3.333333333333333,3.333333333333333,3.6,3.866666666666666,4.181818181818182,1.5,4.375,5.0,4.5
18.0,female,secondary school,current smoker,social drinker,most of the day,city,5.0,2.636363636363636,2.8095238095238093,3.7777777777777777,4.0,2.0,3.076923076923077,3.571428571428571,2.833333333333333,1.1666666666666667,3.2,3.0666666666666664,1.7272727272727273,3.0,2.625,3.111111111111111,3.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,village,5.0,2.818181818181818,2.0476190476190474,1.0,1.0,3.5,4.307692307692308,1.2142857142857142,1.8333333333333333,3.5,2.5000000000000004,4.133333333333333,2.636363636363636,3.0,2.25,1.5555555555555556,1.0
22.0,male,secondary school,former smoker,drink a lot,few hours a day,village,4.0,2.5454545454545454,3.238095238095238,3.4444444444444446,4.0,4.0,3.846153846153847,3.214285714285714,2.333333333333333,2.333333333333333,3.5,3.666666666666667,3.3636363636363638,1.5,4.0,4.555555555555555,3.5
21.0,female,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.636363636363636,3.571428571428571,3.2222222222222223,2.0,3.8333333333333335,3.153846153846154,3.3571428571428568,2.166666666666667,2.166666666666667,3.9,3.466666666666667,2.5454545454545454,2.5,3.625,3.555555555555556,4.0
21.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,2.636363636363636,3.095238095238095,1.2222222222222223,1.0,2.166666666666667,3.307692307692308,3.214285714285714,4.666666666666667,2.166666666666667,3.3000000000000007,3.533333333333333,2.5454545454545454,1.0,3.0,3.555555555555556,3.5
21.0,male,college/bachelor degree,never smoked,social drinker,less than an hour a day,village,5.0,2.818181818181818,1.9523809523809523,1.6666666666666667,3.0,2.6666666666666665,3.692307692307692,2.0,3.5,4.333333333333334,2.8000000000000003,2.6666666666666665,3.9090909090909087,2.0,2.25,2.111111111111111,1.0
22.0,male,secondary school,never smoked,never,few hours a day,village,4.0,2.363636363636364,2.4285714285714284,1.2222222222222223,1.0,2.166666666666667,3.230769230769231,2.571428571428571,2.166666666666667,2.166666666666667,3.2,2.7333333333333334,2.2727272727272725,2.0,3.0,4.111111111111111,2.5
19.0,female,secondary school,current smoker,drink a lot,less than an hour a day,city,3.0,2.818181818181818,3.095238095238095,1.8888888888888888,3.0,3.0,3.076923076923077,2.9285714285714284,3.0,1.3333333333333337,3.3000000000000007,2.5333333333333337,2.8181818181818183,2.5,3.0,3.555555555555556,2.0
25.0,male,secondary school,current smoker,drink a lot,few hours a day,city,3.0,3.272727272727273,3.4761904761904763,1.1111111111111112,1.0,3.666666666666667,2.6923076923076925,3.071428571428571,3.666666666666667,3.666666666666667,3.3,3.1333333333333333,2.909090909090909,4.5,3.25,3.6666666666666665,3.0
18.0,male,currently a primary school pupil,never smoked,social drinker,few hours a day,city,4.0,2.5454545454545454,2.8095238095238093,3.2222222222222223,2.0,3.0,2.615384615384616,2.8571428571428568,2.166666666666667,2.166666666666667,2.6,2.8,2.3636363636363638,4.0,3.0,3.0,4.0
20.0,male,secondary school,current smoker,social drinker,few hours a day,city,5.0,2.7272727272727275,2.523809523809524,3.333333333333333,4.0,3.8333333333333335,4.692307692307692,2.9285714285714284,2.166666666666667,2.166666666666667,3.1,4.266666666666667,2.5454545454545454,2.5,3.625,3.555555555555556,2.5
18.0,female,secondary school,tried smoking,social drinker,most of the day,city,5.0,1.7272727272727273,2.4761904761904763,2.333333333333333,1.0,1.3333333333333337,2.307692307692308,3.142857142857143,1.3333333333333337,2.166666666666667,2.8000000000000003,1.8666666666666665,2.2727272727272725,1.0,3.0,4.111111111111111,3.0
23.0,male,secondary school,current smoker,social drinker,most of the day,village,5.0,2.5454545454545454,4.047619047619048,4.333333333333333,3.0,3.333333333333333,3.153846153846154,4.285714285714286,3.333333333333333,1.6666666666666663,2.8,3.2666666666666666,2.090909090909091,3.0,3.75,3.888888888888889,4.5
18.0,female,secondary school,former smoker,drink a lot,most of the day,city,5.0,1.3636363636363638,3.2857142857142856,3.0,3.0,3.8333333333333335,3.5384615384615388,2.714285714285714,1.3333333333333337,2.166666666666667,2.0,3.666666666666667,2.3636363636363638,1.5,2.375,3.0,4.0
22.0,female,secondary school,current smoker,social drinker,few hours a day,village,5.0,2.1818181818181817,2.8095238095238093,3.555555555555556,1.0,4.833333333333334,3.1538461538461537,4.142857142857142,1.5,1.5,3.0,2.9333333333333336,2.090909090909091,2.0,3.375,4.0,2.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.272727272727273,2.666666666666666,2.666666666666667,2.0,4.666666666666667,4.076923076923077,2.9285714285714284,3.0,3.0,3.7,4.333333333333333,2.2727272727272725,3.5,3.0,3.555555555555556,2.5
19.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,3.0,1.7272727272727273,3.523809523809524,3.666666666666667,3.0,3.1666666666666665,4.307692307692308,3.7857142857142856,2.333333333333333,1.5,2.3,3.2666666666666666,3.727272727272727,2.5,3.375,3.4444444444444446,2.5
19.0,female,secondary school,current smoker,drink a lot,most of the day,city,5.0,4.2727272727272725,3.1428571428571423,1.2222222222222223,1.0,2.166666666666667,2.307692307692308,2.4285714285714284,1.3333333333333337,2.166666666666667,3.8,2.0,3.2727272727272725,5.0,3.0,3.0,2.0
23.0,female,college/bachelor degree,current smoker,social drinker,most of the day,city,5.0,5.0,4.714285714285714,1.4444444444444444,1.0,5.0,3.153846153846154,4.428571428571429,1.6666666666666663,4.166666666666667,5.0,3.533333333333333,3.4545454545454546,5.0,5.0,5.0,5.0
27.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.090909090909091,2.666666666666666,2.111111111111111,2.0,3.0,2.8461538461538467,2.571428571428571,2.166666666666667,3.0,3.0,2.6666666666666665,2.090909090909091,5.0,1.75,3.0,3.0
20.0,male,secondary school,former smoker,drink a lot,most of the day,city,5.0,2.1818181818181817,2.333333333333333,1.6666666666666667,1.0,1.1666666666666667,3.3076923076923084,2.142857142857143,2.833333333333333,1.1666666666666667,2.8,2.8,1.7272727272727273,3.0,2.625,3.111111111111111,3.0
20.0,female,secondary school,tried smoking,social drinker,most of the day,city,4.0,1.4545454545454546,2.0476190476190474,4.555555555555555,4.0,1.5,3.0,2.6428571428571423,1.5,1.5,1.7000000000000002,3.333333333333333,2.0,1.5,2.125,2.333333333333333,2.5
18.0,female,primary school,former smoker,drink a lot,few hours a day,city,5.0,3.9090909090909087,4.0,3.4444444444444446,2.0,4.166666666666667,4.307692307692308,4.571428571428571,4.166666666666667,4.166666666666667,4.6,4.0,4.363636363636363,4.0,3.75,5.0,4.0
21.0,male,secondary school,former smoker,drink a lot,few hours a day,city,5.0,2.090909090909091,2.4285714285714284,1.4444444444444444,2.0,2.833333333333333,1.8461538461538465,2.214285714285714,2.833333333333333,2.833333333333333,1.7,1.8,2.454545454545454,1.0,3.25,1.4444444444444444,3.5
21.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.818181818181818,2.952380952380952,1.5555555555555556,2.0,2.166666666666667,3.8461538461538463,2.857142857142857,1.3333333333333337,1.3333333333333337,3.0,2.8000000000000003,2.5454545454545454,1.0,2.375,4.111111111111111,3.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.0,3.999999999999999,2.0,1.0,2.5,3.153846153846154,3.4285714285714284,3.333333333333333,3.333333333333333,4.0,3.1333333333333333,3.272727272727273,2.0,4.375,5.0,4.5
22.0,female,secondary school,current smoker,never,less than an hour a day,village,5.0,1.9090909090909087,3.428571428571429,3.333333333333333,2.0,4.0,2.5384615384615383,3.7857142857142856,1.5,2.333333333333333,2.3,2.733333333333333,2.5454545454545454,1.5,3.375,3.4444444444444446,4.0
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,city,5.0,3.8181818181818175,2.666666666666666,1.8888888888888888,1.0,3.1666666666666665,2.4615384615384617,2.7142857142857144,1.5,4.0,3.6,3.0666666666666664,3.181818181818182,1.0,4.625,2.888888888888889,2.5
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,4.0,2.5454545454545454,3.095238095238095,3.1111111111111107,5.0,3.0,3.769230769230769,3.1428571428571423,4.666666666666667,1.3333333333333337,2.8,3.4,1.7272727272727273,1.5,3.625,3.0,3.5
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,2.363636363636364,4.285714285714286,2.555555555555556,1.0,2.5,3.0,3.928571428571429,1.6666666666666663,3.333333333333333,3.1,2.8,3.090909090909091,2.0,3.75,4.444444444444445,5.0
19.0,female,secondary school,never smoked,social drinker,few hours a day,city,5.0,3.3636363636363638,4.428571428571429,4.222222222222222,3.0,4.0,3.692307692307693,4.642857142857142,2.333333333333333,1.5,4.1,3.333333333333333,3.1818181818181817,1.5,4.625,4.555555555555555,4.0
18.0,female,secondary school,never smoked,never,few hours a day,village,5.0,3.9090909090909087,3.619047619047618,3.2222222222222223,3.0,3.333333333333333,3.5384615384615388,3.642857142857143,2.5,2.5,4.3,3.4666666666666663,2.454545454545455,3.5,3.75,4.444444444444445,3.5
17.0,male,primary school,never smoked,never,few hours a day,village,5.0,2.7272727272727275,3.1904761904761902,3.666666666666667,3.0,2.333333333333333,3.076923076923077,3.428571428571428,2.333333333333333,3.1666666666666665,3.2,3.0,2.909090909090909,2.0,4.0,4.0,4.5
21.0,male,secondary school,never smoked,social drinker,less than an hour a day,city,5.0,2.090909090909091,2.999999999999999,1.2222222222222223,1.0,3.0,2.307692307692308,2.9285714285714284,1.3333333333333337,4.666666666666667,2.7,2.1333333333333333,3.545454545454546,1.0,3.625,3.555555555555556,2.5
19.0,female,secondary school,never smoked,social drinker,few hours a day,village,5.0,3.4545454545454546,3.19047619047619,2.111111111111111,2.0,3.8333333333333335,3.153846153846154,3.071428571428571,2.166666666666667,3.8333333333333335,3.7,3.466666666666667,2.909090909090909,3.5,3.0,3.555555555555556,3.5
25.0,female,masters degree,tried smoking,drink a lot,less than an hour a day,city,4.0,2.909090909090909,3.523809523809524,1.3333333333333333,1.0,4.0,3.5384615384615388,3.571428571428571,1.5,4.0,3.6000000000000005,3.0000000000000004,3.090909090909091,2.5,2.75,4.0,3.0
24.0,male,doctorate degree,current smoker,drink a lot,few hours a day,village,5.0,3.1818181818181817,4.285714285714286,2.333333333333333,1.0,3.0,4.461538461538462,3.785714285714285,3.8333333333333335,4.666666666666667,3.3000000000000007,4.266666666666667,4.0,3.5,3.0,3.555555555555556,4.0
29.0,male,masters degree,never smoked,social drinker,less than an hour a day,village,5.0,2.636363636363636,2.0476190476190474,2.0,2.0,2.0,3.0,2.3571428571428568,4.5,2.833333333333333,3.3000000000000003,2.2666666666666666,2.7272727272727275,3.5,2.0,3.6666666666666665,2.0
21.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.9090909090909087,3.4761904761904763,1.8888888888888888,3.0,3.0,4.153846153846154,3.4285714285714284,4.666666666666667,3.0,4.4,3.6,2.909090909090909,2.5,3.0,4.111111111111111,3.5
18.0,male,primary school,never smoked,social drinker,few hours a day,city,5.0,1.7272727272727273,1.4761904761904765,2.4444444444444446,5.0,4.5,4.769230769230769,1.6428571428571428,2.833333333333333,1.1666666666666667,1.5000000000000002,4.6,1.6363636363636365,1.0,2.625,1.4444444444444444,1.5
21.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,3.0,3.333333333333333,2.4444444444444446,4.0,1.6666666666666663,2.8461538461538463,3.571428571428572,5.0,2.5,4.0,2.333333333333333,3.0909090909090917,2.5,4.375,5.0,5.0
17.0,male,secondary school,tried smoking,social drinker,most of the day,city,5.0,3.0,3.571428571428571,2.666666666666667,2.0,3.0,3.0000000000000004,3.5,2.166666666666667,3.0,3.3000000000000007,3.0,3.1818181818181817,3.0,3.0,3.555555555555556,4.0
