age,gender,education,smoking,alcohol,internet_usage,music,slow_songs,dance,folk,country,classical,musical,pop,rock,metal_hardrock,punk,hiphop_rap,reggae_ska,swing_jazz,rock_n_roll,alternative,latino,techno_trance,opera,Cluster
17.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,80
18.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,5
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,32
17.0,female,secondary school,never smoked,social drinker,most of the day,5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,43
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,2.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1
19.0,male,secondary school,never smoked,social drinker,few hours a day,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,2
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,34
16.0,male,primary school,current smoker,drink a lot,few hours a day,5.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,96
18.0,female,primary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,18
19.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,23
20.0,female,secondary school,former smoker,never,few hours a day,5.0,5.0,3.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,86
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,5
21.0,male,masters degree,former smoker,social drinker,less than an hour a day,5.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,15
24.0,male,doctorate degree,former smoker,never,few hours a day,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,71
23.0,male,secondary school,tried smoking,social drinker,less than an hour a day,4.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49
30.0,female,secondary school,current smoker,drink a lot,most of the day,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,70
27.0,male,doctorate degree,tried smoking,social drinker,less than an hour a day,3.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,71
19.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,76
18.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,30
18.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,1.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,20
17.0,male,secondary school,never smoked,never,few hours a day,5.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,30
30.0,female,secondary school,current smoker,drink a lot,less than an hour a day,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,1.0,84
19.0,female,secondary school,former smoker,drink a lot,few hours a day,5.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,6
27.0,female,secondary school,current smoker,social drinker,most of the day,5.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,47
21.0,female,secondary school,tried smoking,social drinker,most of the day,5.0,1.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,44
17.0,female,primary school,former smoker,social drinker,few hours a day,5.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,22
20.0,male,secondary school,tried smoking,social drinker,few hours a day,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16
20.0,male,secondary school,current smoker,never,few hours a day,3.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,83
20.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,30
18.0,male,secondary school,never smoked,drink a lot,most of the day,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,49
20.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,1.0,5.0,43
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,20
17.0,female,secondary school,never smoked,never,few hours a day,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19
19.0,male,secondary school,never smoked,never,few hours a day,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,19
20.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,96
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,94
21.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,22
23.0,male,primary school,former smoker,drink a lot,most of the day,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,8
24.0,male,secondary school,never smoked,social drinker,few hours a day,4.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,84
17.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,5.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,18
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,10
17.0,male,secondary school,never smoked,never,few hours a day,5.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,4.0,67
19.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,88
21.0,male,secondary school,current smoker,never,few hours a day,5.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,68
29.0,female,college/bachelor degree,current smoker,social drinker,most of the day,5.0,3.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,5.0,74
21.0,female,college/bachelor degree,tried smoking,drink a lot,few hours a day,4.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,62
20.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,4.0,85
20.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,1.0,2.0,10
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,1.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,8
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,67
21.0,female,secondary school,former smoker,drink a lot,most of the day,5.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,5
17.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,57
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,43
19.0,male,secondary school,current smoker,social drinker,few hours a day,3.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,2.0,4.0,2
21.0,male,secondary school,tried smoking,social drinker,less than an hour a day,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,33
19.0,male,secondary school,never smoked,social drinker,few hours a day,4.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,11
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,44
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,43
21.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,5.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,88
23.0,female,masters degree,current smoker,drink a lot,few hours a day,4.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,64
24.0,female,college/bachelor degree,former smoker,social drinker,most of the day,5.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,88
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,6
24.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,5.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,73
20.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,0
30.0,male,masters degree,former smoker,never,few hours a day,5.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,60
20.0,female,secondary school,current smoker,drink a lot,most of the day,4.0,4.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,36
23.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,5
19.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,10
19.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,5.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,87
22.0,female,college/bachelor degree,current smoker,never,most of the day,3.0,2.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,5.0,69
17.0,female,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,52
20.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,42
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,42
30.0,female,masters degree,former smoker,social drinker,few hours a day,5.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,60
27.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,68
19.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,21
17.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,85
20.0,male,secondary school,current smoker,social drinker,most of the day,5.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,3.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,72
20.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,96
20.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,96
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,26
21.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,5
21.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,2.0,23
20.0,male,secondary school,former smoker,drink a lot,few hours a day,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,22
17.0,female,secondary school,former smoker,social drinker,less than an hour a day,4.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,33
23.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,43
25.0,female,masters degree,never smoked,social drinker,few hours a day,5.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,35
18.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,96
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,2.0,1.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,67
25.0,female,masters degree,tried smoking,never,few hours a day,5.0,4.0,4.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,77
21.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,5.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,74
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,31
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2
18.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,14
20.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,14
19.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,68
22.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,46
26.0,male,secondary school,never smoked,never,less than an hour a day,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,40
23.0,male,secondary school,tried smoking,social drinker,less than an hour a day,4.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,86
18.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,14
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,1.0,1.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,10
16.0,female,primary school,former smoker,social drinker,few hours a day,5.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,86
19.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,5
19.0,female,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,73
23.0,female,secondary school,current smoker,social drinker,few hours a day,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,8
21.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,5.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,84
19.0,male,secondary school,tried smoking,drink a lot,less than an hour a day,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,35
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,72
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,5.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,27
21.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,21
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,15
17.0,female,primary school,former smoker,social drinker,less than an hour a day,5.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,20
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,82
16.0,male,secondary school,never smoked,social drinker,few hours a day,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2
22.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,50
23.0,male,college/bachelor degree,current smoker,never,few hours a day,5.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,32
28.0,female,masters degree,former smoker,social drinker,less than an hour a day,5.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,74
20.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,68
21.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3
22.0,female,secondary school,tried smoking,never,less than an hour a day,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,32
19.0,male,masters degree,never smoked,never,few hours a day,5.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,68
19.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,5.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,12
24.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,3.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,9
23.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,21
21.0,female,secondary school,current smoker,drink a lot,less than an hour a day,5.0,3.0,5.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,80
22.0,female,secondary school,tried smoking,drink a lot,most of the day,5.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,18
18.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,15
